,Name,Mileage,Dealer Name,Rating,Review Count,Price,Year,Make,Model,Type
186,2011 Dodge Challenger R/T,"147,312 mi.",Peak Auto Sales,4.140820980615735,(0 reviews),12995.0,2011,Dodge,Challenger,R/T
187,2014 Mitsubishi Lancer ES,"104,091 mi.",Knight Claremont Chrysler Dodge Jeep Ram,4.0,(207 reviews),9975.0,2014,Mitsubishi,Lancer,ES
188,2012 Chevrolet Cruze LS,"159,029 mi.",Ed Martin Budget Cars,5.0,(204 reviews),4991.0,2012,Chevrolet,Cruze,LS
189,2009 Subaru Forester 2.5 X,"137,514 mi.",Vandross Auto Sales,4.140820980615735,(108 reviews),6900.0,2009,Subaru,Forester,2.5 X
190,2018 Nissan Sentra SV,"89,823 mi.",Grubbs Acura of Tulsa,4.8,(16 reviews),13999.0,2018,Nissan,Sentra,SV
191,2004 Honda Element EX,"143,700 mi.",Performance Kings Honda,3.1,"(1,069 reviews)",6500.0,2004,Honda,Element,EX
192,2012 Subaru Impreza 2.0i Premium,"127,089 mi.","G-Inspired Automall, LLC.",3.5,(41 reviews),11495.0,2012,Subaru,Impreza,2.0i Premium
193,2012 Jeep Grand Cherokee Laredo,"159,924 mi.",Napleton Mazda of Libertyville,3.7,(189 reviews),9750.0,2012,Jeep,Grand,Cherokee Laredo
194,2016 Kia Sportage LX,"88,606 mi.",Walser Subaru,3.1,(240 reviews),14499.0,2016,Kia,Sportage,LX
195,2009 Jeep Grand Cherokee Laredo,"99,952 mi.",Auto Valley Group,4.140820980615735,(6 reviews),8500.0,2009,Jeep,Grand,Cherokee Laredo
196,2015 Hyundai Santa Fe GLS,"102,556 mi.",Honda of Lincoln,4.9,"(4,004 reviews)",13900.0,2015,Hyundai,Santa,Fe GLS
197,2003 BMW 330 i,"164,478 mi.",Indy Luxury Motorsports,4.140820980615735,(48 reviews),4976.0,2003,BMW,330,i
198,2005 BMW 330 Ci,"95,885 mi.",AVA Auto Sales,4.140820980615735,(8 reviews),8495.0,2005,BMW,330,Ci
199,2007 Acura MDX Technology,"123,290 mi.",Castle Chevrolet of Villa Park,3.7,"(1,142 reviews)",6977.0,2007,Acura,MDX,Technology
200,2004 Lincoln Town Car Signature,"126,801 mi.",Sheehy Ford of Ashland,4.8,"(1,374 reviews)",5500.0,2004,Lincoln,Town,Car Signature
201,2019 Toyota Mirai Base,"30,230 mi.",Van Nuys Alfa Romeo Maserati,4.6,"(2,137 reviews)",13829.0,2019,Toyota,Mirai,Base
202,2012 Honda Accord EX-L,"196,346 mi.","Jaguar, Land Rover, Volvo Cars of Indianapolis",4.4,(457 reviews),6977.0,2012,Honda,Accord,EX-L
203,2015 Toyota Camry SE,"196,586 mi.",Kenosha Toyota,4.5,(8 reviews),9990.0,2015,Toyota,Camry,SE
204,2011 Kia Soul +,"62,411 mi.",Frank Boucher VW Kia of Racine,4.6,(927 reviews),9991.0,2011,Kia,Soul,+
205,2004 Honda Accord LX,"240,102 mi.",Cassill Motors,4.6,(168 reviews),4997.0,2004,Honda,Accord,LX
206,2006 Mercury Montego Premier,"165,552 mi.",Eide Chrysler Zumbrota,4.140820980615735,(1 review),3000.0,2006,Mercury,Montego,Premier
207,2010 Toyota Corolla LE,"228,085 mi.",Hamilton Honda,4.7,"(5,104 reviews)",3995.0,2010,Toyota,Corolla,LE
208,2016 Jeep Patriot Latitude,"101,204 mi.",Wilsonville Subaru,4.9,"(1,718 reviews)",11992.0,2016,Jeep,Patriot,Latitude
209,2016 Mazda CX-5 Sport,"121,463 mi.",Rizza Cadillac Buick GMC,4.6,"(3,811 reviews)",14550.0,2016,Mazda,CX-5,Sport
210,2010 Toyota Highlander Hybrid Limited,"193,878 mi.",Foundation Chevrolet & Cadillac,4.2,"(1,160 reviews)",11686.0,2010,Toyota,Highlander,Hybrid Limited
211,2010 Toyota Corolla LE,"228,085 mi.",Hamilton Honda,4.7,"(5,104 reviews)",3995.0,2010,Toyota,Corolla,LE
212,2012 Honda Civic LX,"108,512 mi.",Coggin Chevrolet at the Avenues,4.1,(436 reviews),9800.0,2012,Honda,Civic,LX
213,2019 Toyota Mirai Base,"30,230 mi.",Van Nuys Alfa Romeo Maserati,4.6,"(2,137 reviews)",13829.0,2019,Toyota,Mirai,Base
214,2009 Jeep Grand Cherokee Laredo,"99,952 mi.",Auto Valley Group,4.140820980615735,(6 reviews),8500.0,2009,Jeep,Grand,Cherokee Laredo
215,2011 Kia Soul +,"62,411 mi.",Frank Boucher VW Kia of Racine,4.6,(927 reviews),9991.0,2011,Kia,Soul,+
216,2006 Mercury Montego Premier,"165,552 mi.",Eide Chrysler Zumbrota,4.140820980615735,(1 review),3000.0,2006,Mercury,Montego,Premier
217,2014 Audi A6 2.0T Premium Plus quattro,"141,634 mi.","Michaels Motorcars, Inc.",4.4,(180 reviews),11995.0,2014,Audi,A6,2.0T Premium Plus quattro
218,2013 Nissan Sentra SR,"89,250 mi.",Sterling McCall Hyundai,4.3,(839 reviews),10037.0,2013,Nissan,Sentra,SR
219,2011 Toyota Camry LE,"186,142 mi.",Metro Automobiles,4.140820980615735,(20 reviews),6499.0,2011,Toyota,Camry,LE
220,2011 Lexus IS 250 Base,"121,737 mi.",Cars To Go,4.140820980615735,(25 reviews),6995.0,2011,Lexus,IS,250 Base
221,2005 Dodge Ram 3500 Laramie,"190,552 mi.",New Richmond Auto Mall,4.140820980615735,(3 reviews),12995.0,2005,Dodge,Ram,3500 Laramie
222,2007 Buick Lucerne CXL,"124,585 mi.",Little Apple Cars,3.7,(189 reviews),6110.0,2007,Buick,Lucerne,CXL
223,2013 Ford Taurus SEL,"143,783 mi.",Walt Sweeney Ford,4.8,(615 reviews),9921.0,2013,Ford,Taurus,SEL
224,2015 Jeep Cherokee Trailhawk,"103,255 mi.",Napleton Mazda of Naperville,3.9,(115 reviews),14487.0,2015,Jeep,Cherokee,Trailhawk
225,2019 Chevrolet Spark LS,"46,593 mi.",Hi Lo Auto Sales of Frederick,2.3,(127 reviews),14699.0,2019,Chevrolet,Spark,LS
226,2017 Jeep Compass Sport,"103,664 mi.",Andy Mohr Chrysler Dodge Jeep RAM,4.8,"(2,408 reviews)",13961.0,2017,Jeep,Compass,Sport
227,2005 Toyota Camry XLE,"116,125 mi.",Speedy Auto Sales and Service,4.140820980615735,(0 reviews),7600.0,2005,Toyota,Camry,XLE
228,2011 Nissan Rogue SV,"128,695 mi.",Gandrud West Mason Value Center,4.140820980615735,(2 reviews),8900.0,2011,Nissan,Rogue,SV
229,2013 Subaru XV Crosstrek 2.0i Limited,"178,392 mi.",Serra Subaru of Traverse City,4.7,(34 reviews),9511.0,2013,Subaru,XV,Crosstrek 2.0i Limited
230,2007 Toyota Camry Solara SE,"140,989 mi.",Hennessee Auto Sales,4.140820980615735,(2 reviews),7500.0,2007,Toyota,Camry,Solara SE
231,2005 Toyota Camry XLE,"116,125 mi.",Speedy Auto Sales and Service,4.140820980615735,(0 reviews),7600.0,2005,Toyota,Camry,XLE
232,2011 Nissan Rogue SV,"128,695 mi.",Gandrud West Mason Value Center,4.140820980615735,(2 reviews),8900.0,2011,Nissan,Rogue,SV
233,2015 Kia Optima LX,"65,673 mi.",CARite of Ann Arbor,4.140820980615735,(66 reviews),12797.0,2015,Kia,Optima,LX
234,2014 Audi A6 2.0T Premium Plus quattro,"141,634 mi.","Michaels Motorcars, Inc.",4.4,(180 reviews),11995.0,2014,Audi,A6,2.0T Premium Plus quattro
235,2013 Ford Fusion S,"87,915 mi.",Car World,3.5,(43 reviews),11777.0,2013,Ford,Fusion,S
236,2011 Toyota Camry LE,"186,142 mi.",Metro Automobiles,4.140820980615735,(20 reviews),6499.0,2011,Toyota,Camry,LE
237,2007 Toyota FJ Cruiser ,"222,934 mi.",Sport Durst Mazda of Goldsboro,4.140820980615735,(0 reviews),13000.0,2007,Toyota,FJ,Cruiser 
238,2015 Nissan Altima 2.5 SV,"98,524 mi.",Auto Galleria LLC,4.140820980615735,(4 reviews),10488.0,2015,Nissan,Altima,2.5 SV
239,2012 Ford F-150 ,"205,514 mi.",Barnes Crossing Hyundai,4.140820980615735,"(1,337 reviews)",5497.0,2012,Ford,F-150,
240,2016 Mitsubishi Outlander SE,"76,128 mi.",Car Stars,4.2,(12 reviews),13050.0,2016,Mitsubishi,Outlander,SE
241,2014 Nissan Versa Note SV,"62,959 mi.",Rocky Mountain Auto Brokers Inc.,4.5,"(1,963 reviews)",10351.0,2014,Nissan,Versa,Note SV
242,2011 Ford F-150 XLT,"241,408 mi.",Eide Chrysler Zumbrota,4.140820980615735,(1 review),7500.0,2011,Ford,F-150,XLT
243,2016 RAM 1500 SLT,"161,893 mi.",Sho Case Auto,4.5,(28 reviews),14900.0,2016,RAM,1500,SLT
244,2007 Toyota FJ Cruiser Base,"236,497 mi.",Salton Motor Cars,4.140820980615735,(82 reviews),11490.0,2007,Toyota,FJ,Cruiser Base
245,2016 FIAT 500e Battery Electric,"44,422 mi.",Alta Motors,4.140820980615735,(5 reviews),9999.0,2016,FIAT,500e,Battery Electric
246,2013 Cadillac XTS Premium,"91,375 mi.",Wiz Autos,3.3,"(1,372 reviews)",14308.0,2013,Cadillac,XTS,Premium
247,2007 Ford Mustang GT,"129,050 mi.",Ed Martin Budget Cars,5.0,(204 reviews),11991.0,2007,Ford,Mustang,GT
248,2012 Honda Accord LX-P,"170,334 mi.",Shelbyville Chrysler Products,3.4,(249 reviews),8847.0,2012,Honda,Accord,LX-P
249,2013 Toyota Camry XLE,"100,957 mi.","Beyond Motors, LLC",4.140820980615735,(1 review),12695.0,2013,Toyota,Camry,XLE
250,2011 Honda Civic GX,"24,136 mi.",Dahl Honda,4.140820980615735,(1 review),11068.0,2011,Honda,Civic,GX
251,2009 Toyota Corolla LE,"114,905 mi.","Beyond Motors, LLC",4.140820980615735,(1 review),8450.0,2009,Toyota,Corolla,LE
252,1976 Ford Thunderbird ,"70,081 mi.",Leif Johnson Superstore South,4.4,(29 reviews),11500.0,1976,Ford,Thunderbird,
253,2012 Toyota Camry XLE,"115,070 mi.","G-Inspired Automall, LLC.",3.5,(41 reviews),14795.0,2012,Toyota,Camry,XLE
254,2005 Toyota RAV4 Base,"178,360 mi.",AutoNation USA Phoenix,4.6,(318 reviews),7888.0,2005,Toyota,RAV4,Base
255,2015 Buick Enclave Leather,"137,479 mi.",Bill Black Chevrolet Cadillac,4.5,(33 reviews),12321.0,2015,Buick,Enclave,Leather
256,2015 Volkswagen Passat 1.8T Limited Edition,"127,024 mi.",Vandross Auto Sales,4.140820980615735,(108 reviews),8895.0,2015,Volkswagen,Passat,1.8T Limited Edition
257,2000 Pontiac Firebird Firebird,"45,246 mi.",VanDevere Auto Outlet,4.2,(916 reviews),12441.0,2000,Pontiac,Firebird,Firebird
258,2011 Ford F-150 Lariat,"158,375 mi.",Chevrolet of Spring Valley,4.140820980615735,(1 review),10997.0,2011,Ford,F-150,Lariat
259,2014 Nissan Versa Note S,"118,158 mi.",Furrst Class Cars,3.9,(52 reviews),6495.0,2014,Nissan,Versa,Note S
260,2008 Honda Civic LX,"85,397 mi.","Beyond Motors, LLC",4.140820980615735,(1 review),8995.0,2008,Honda,Civic,LX
261,2010 Ford F-150 XLT,"60,055 mi.",Motorcars of Gaithersburg,4.140820980615735,(5 reviews),13890.0,2010,Ford,F-150,XLT
262,2016 Honda Accord LX,"84,628 mi.",Hollywood Chrysler-Jeep,4.2,"(2,148 reviews)",14093.0,2016,Honda,Accord,LX
263,2013 Nissan Juke SL,"32,210 mi.",CARite of Lancaster,4.140820980615735,(69 reviews),12994.0,2013,Nissan,Juke,SL
264,2015 Jeep Patriot Sport,"74,318 mi.",Fitzgerald Mazda of Annapolis,4.8,(239 reviews),12488.0,2015,Jeep,Patriot,Sport
265,2001 BMW 330 Ci,"99,395 mi.",Sale Auto Mall,4.1,(52 reviews),10000.0,2001,BMW,330,Ci
266,2015 BMW X3 xDrive28i,"124,391 mi.",Automotive Solutions,4.140820980615735,(62 reviews),14995.0,2015,BMW,X3,xDrive28i
267,2004 Jeep Liberty Limited,"166,216 mi.",Chevrolet of Mandan,4.8,"(1,440 reviews)",3899.0,2004,Jeep,Liberty,Limited
268,2011 Toyota Camry XLE,"114,165 mi.",Napleton Lincoln Blue Island,4.8,(187 reviews),9995.0,2011,Toyota,Camry,XLE
269,2011 BMW 335 335i,"95,226 mi.",Urban Motors Collection,4.140820980615735,(3 reviews),14985.0,2011,BMW,335,335i
270,2013 Toyota RAV4 LE,"133,572 mi.",NW Automotive Group,4.9,(233 reviews),12993.0,2013,Toyota,RAV4,LE
271,2015 Kia Sportage LX,"109,958 mi.",#1 Cochran Chevrolet,4.140820980615735,(309 reviews),10689.0,2015,Kia,Sportage,LX
272,2013 Nissan Juke SL,"32,210 mi.",CARite of Lancaster,4.140820980615735,(69 reviews),12994.0,2013,Nissan,Juke,SL
273,2016 Honda Accord LX,"84,628 mi.",Hollywood Chrysler-Jeep,4.2,"(2,148 reviews)",14093.0,2016,Honda,Accord,LX
274,2001 BMW 330 Ci,"99,395 mi.",Sale Auto Mall,4.1,(52 reviews),10000.0,2001,BMW,330,Ci
275,2004 Jeep Liberty Limited,"166,216 mi.",Chevrolet of Mandan,4.8,"(1,440 reviews)",3899.0,2004,Jeep,Liberty,Limited
276,2015 Jeep Patriot Sport,"74,318 mi.",Fitzgerald Mazda of Annapolis,4.8,(239 reviews),12488.0,2015,Jeep,Patriot,Sport
277,2014 Nissan Versa Note S,"118,158 mi.",Furrst Class Cars,3.9,(52 reviews),6495.0,2014,Nissan,Versa,Note S
278,2008 Honda Civic LX,"85,397 mi.","Beyond Motors, LLC",4.140820980615735,(1 review),8995.0,2008,Honda,Civic,LX
279,2010 Ford F-150 XLT,"60,055 mi.",Motorcars of Gaithersburg,4.140820980615735,(5 reviews),13890.0,2010,Ford,F-150,XLT
280,2013 Toyota RAV4 LE,"133,572 mi.",NW Automotive Group,4.9,(233 reviews),12993.0,2013,Toyota,RAV4,LE
281,2008 Pontiac G6 Base,"203,802 mi.",Absolute Auto,4.140820980615735,(2 reviews),2400.0,2008,Pontiac,G6,Base
282,2013 Toyota Corolla ,"60,775 mi.",Virginia Cars,4.140820980615735,(3 reviews),11995.0,2013,Toyota,Corolla,
283,2016 Nissan Altima 2.5 SL,"95,157 mi.",M'Lady Nissan,4.9,"(1,157 reviews)",13995.0,2016,Nissan,Altima,2.5 SL
284,2019 Mitsubishi Mirage ES,"38,662 mi.","G-Inspired Automall, LLC.",3.5,(41 reviews),14295.0,2019,Mitsubishi,Mirage,ES
285,2009 Nissan Cube 1.8 S,"138,205 mi.",Findlay Downtown Toyota Spokane,4.6,(902 reviews),4744.0,2009,Nissan,Cube,1.8 S
286,2010 Volvo XC60 T6,"73,665 mi.",1st International Auto Group,2.9,(46 reviews),13390.0,2010,Volvo,XC60,T6
287,2015 Nissan Versa Note S Plus,"74,949 mi.",Bob Bell Chevrolet,4.1,(542 reviews),8990.0,2015,Nissan,Versa,Note S Plus
288,2014 Ford Focus SE,"92,919 mi.",Safford Brown Mazda Alexandria,4.8,(620 reviews),7857.0,2014,Ford,Focus,SE
289,2018 Nissan Versa S,"110,988 mi.",Reliable Cars Sales,4.140820980615735,(0 reviews),8495.0,2018,Nissan,Versa,S
290,2014 Chevrolet Silverado 1500 LT,"235,244 mi.",Thornhill Motor Company HO,4.140820980615735,(0 reviews),14975.0,2014,Chevrolet,Silverado,1500 LT
291,2009 BMW 128 i,"128,778 mi.",Karma Fuquay,3.5,(163 reviews),8995.0,2009,BMW,128,i
292,2012 Subaru Outback 2.5i Premium,"78,963 mi.",Serra Subaru of Traverse City,4.7,(34 reviews),12711.0,2012,Subaru,Outback,2.5i Premium
293,2012 Chevrolet Malibu LS Fleet,"111,526 mi.",Serra Trussville Kia,4.3,"(1,839 reviews)",7934.0,2012,Chevrolet,Malibu,LS Fleet
294,2012 Hyundai Veloster Base,"147,178 mi.",Star Motor Sales,3.5,(192 reviews),6799.0,2012,Hyundai,Veloster,Base
295,2012 Cadillac CTS Performance,"132,848 mi.",Happy Auto Sales,4.140820980615735,(4 reviews),12795.0,2012,Cadillac,CTS,Performance
296,2009 Ford Escape XLT,"131,577 mi.",Hamilton Honda,4.7,"(5,104 reviews)",4995.0,2009,Ford,Escape,XLT
297,1987 Jeep Comanche Base,"202,670 mi.",Pit Stop Auto Sales,4.140820980615735,(1 review),5777.0,1987,Jeep,Comanche,Base
298,2011 Mercedes-Benz M-Class ML 350 4MATIC,"93,608 mi.",Auto Collection of Murfreesboro,4.6,(264 reviews),13500.0,2011,Mercedes-Benz,M-Class,ML 350 4MATIC
299,2008 Honda Civic EX,"128,598 mi.",Newnan Peachtree Chrysler Dodge Jeep RAM,3.8,(688 reviews),6693.0,2008,Honda,Civic,EX
300,2014 Ford Transit Connect XLT w/Rear Liftgate,"75,355 mi.",iGOTCARS,4.9,(7 reviews),14191.0,2014,Ford,Transit,Connect XLT w/Rear Liftgate
301,2008 Mercedes-Benz C-Class C300,"73,676 mi.",Jeff D'Ambrosio Chrysler Dodge Jeep Mitsubishi RAM Volkswagen,3.5,(178 reviews),10695.0,2008,Mercedes-Benz,C-Class,C300
302,2014 Hyundai Tucson Limited,"75,783 mi.",Walt Massey Chevrolet Buick GMC Columbia,4.140820980615735,(2 reviews),14500.0,2014,Hyundai,Tucson,Limited
303,2015 Toyota Camry Hybrid LE,"109,866 mi.",Bob Rohrman's Indy Hyundai-Genesis,4.6,(901 reviews),14866.0,2015,Toyota,Camry,Hybrid LE
304,2015 Ford Fusion SE,"151,665 mi.",Rob Sight Ford,4.8,"(1,949 reviews)",9500.0,2015,Ford,Fusion,SE
305,2016 Scion tC Base,"103,344 mi.",Don Mealey Chevrolet,4.5,"(1,018 reviews)",12991.0,2016,Scion,tC,Base
306,2012 RAM 1500 ST,"206,566 mi.",Expressway Chevrolet Buick GMC,4.2,(202 reviews),7000.0,2012,RAM,1500,ST
307,2014 Mazda CX-5 Touring,"97,381 mi.",Napleton Mazda of Libertyville,3.7,(189 reviews),13575.0,2014,Mazda,CX-5,Touring
308,2011 Scion tC Base,"188,769 mi.",Klamath Falls Toyota,4.5,(357 reviews),5449.0,2011,Scion,tC,Base
309,2014 Volkswagen Golf Auto w/Sunroof PZEV,"59,860 mi.",Imd Motors Richardson,4.140820980615735,(2 reviews),13999.0,2014,Volkswagen,Golf,Auto w/Sunroof PZEV
310,2008 Buick LaCrosse CX,"89,294 mi.",Hyundai of Cottonwood,3.8,(126 reviews),4700.0,2008,Buick,LaCrosse,CX
311,2011 Honda Accord EX-L,"158,786 mi.",White's Auto Mall Honda,4.8,(50 reviews),12990.0,2011,Honda,Accord,EX-L
312,2007 Audi Q7 3.6 Premium,"91,668 mi.",Greater Chicago Motors,4.5,(675 reviews),9999.0,2007,Audi,Q7,3.6 Premium
313,2015 Toyota Yaris L,"89,098 mi.",Quattro Motors,4.140820980615735,(108 reviews),11000.0,2015,Toyota,Yaris,L
314,2007 Audi Q7 3.6 Premium,"91,668 mi.",Greater Chicago Motors,4.5,(675 reviews),9999.0,2007,Audi,Q7,3.6 Premium
315,2015 FIAT 500 Pop,"78,640 mi.",Moss Motors,4.140820980615735,(29 reviews),8995.0,2015,FIAT,500,Pop
316,2009 Subaru Forester 2.5X,"136,972 mi.",Starway Motors,4.140820980615735,(22 reviews),9350.0,2009,Subaru,Forester,2.5X
317,2013 Hyundai Accent GS,"80,642 mi.",Volkswagen of Schenectady,4.7,"(1,321 reviews)",9300.0,2013,Hyundai,Accent,GS
318,2011 Toyota RAV4 Sport,"162,409 mi.",Bill Estes Toyota,3.8,"(1,025 reviews)",11994.0,2011,Toyota,RAV4,Sport
319,2007 Subaru Outback 2.5 i,"109,419 mi.",North Naperville Autos,4.140820980615735,(0 reviews),7999.0,2007,Subaru,Outback,2.5 i
320,2016 Nissan Sentra S,"100,209 mi.",PREMIER Chevrolet of Carlsbad,1.9,(129 reviews),8990.0,2016,Nissan,Sentra,S
321,2009 Subaru Impreza WRX,"74,851 mi.",North Naperville Autos,4.140820980615735,(0 reviews),14999.0,2009,Subaru,Impreza,WRX
322,2017 Volkswagen Golf Alltrack TSI S,"98,253 mi.",Blasius Pre-Owned Auto,4.4,(75 reviews),13894.0,2017,Volkswagen,Golf,Alltrack TSI S
323,2012 Ford Escape Limited,"172,300 mi.",Monroe Superstore Dodge Chrysler Jeep RAM,4.1,(323 reviews),4898.0,2012,Ford,Escape,Limited
324,2008 Buick LaCrosse CX,"89,294 mi.",Hyundai of Cottonwood,3.8,(126 reviews),4700.0,2008,Buick,LaCrosse,CX
325,2016 Chevrolet Malibu Limited LT,"57,902 mi.",Speedy Auto Sales and Service,4.140820980615735,(0 reviews),13775.0,2016,Chevrolet,Malibu,Limited LT
326,2016 Volkswagen Jetta 1.8T SEL,"114,830 mi.",Mac Haik Chevrolet,4.9,"(1,713 reviews)",12897.0,2016,Volkswagen,Jetta,1.8T SEL
327,2016 MINI Clubman Cooper,"110,852 mi.",Buckeye Nissan,3.4,(51 reviews),12457.0,2016,MINI,Clubman,Cooper
328,2008 Toyota RAV4 Base,"264,549 mi.",Sprinkler Used Cars,4.0,(64 reviews),5998.0,2008,Toyota,RAV4,Base
329,2018 Nissan Rogue S,"135,974 mi.",Hiley Mazda VW of Arlington,4.0,"(1,250 reviews)",11900.0,2018,Nissan,Rogue,S
330,2016 Chevrolet Sonic LTZ,"98,948 mi.",Rocky Mountain Auto Brokers Inc.,4.5,"(1,963 reviews)",9499.0,2016,Chevrolet,Sonic,LTZ
331,2005 Ford Freestyle Limited,"111,881 mi.",Lauterbach Buick-GMC,4.8,(42 reviews),5500.0,2005,Ford,Freestyle,Limited
332,2013 Volkswagen Jetta SE,"129,868 mi.",Mike Castrucci Ford,4.4,(532 reviews),5950.0,2013,Volkswagen,Jetta,SE
333,2019 Nissan Versa 1.6 S+,"72,988 mi.",Hilltop Motors,4.6,(99 reviews),14995.0,2019,Nissan,Versa,1.6 S+
334,2012 Kia Optima SX,"150,000 mi.",Seelye Kia of Battle Creek,5.0,(185 reviews),7500.0,2012,Kia,Optima,SX
335,2003 Honda Civic LX,"193,041 mi.",Performance Kings Honda,3.1,"(1,069 reviews)",4500.0,2003,Honda,Civic,LX
336,2013 BMW 528 i xDrive,"69,299 mi.",Vandross Auto Sales,4.140820980615735,(108 reviews),14895.0,2013,BMW,528,i xDrive
337,2017 Ford Fusion SE,"88,616 mi.",General Auto Group,4.140820980615735,(2 reviews),12995.0,2017,Ford,Fusion,SE
338,2016 Hyundai Elantra Value Edition,"79,785 mi.",Husker Auto Group,3.3,(669 reviews),12997.0,2016,Hyundai,Elantra,Value Edition
339,2010 Hyundai Elantra Touring GLS,"73,720 mi.","G-Inspired Automall, LLC.",3.5,(41 reviews),9795.0,2010,Hyundai,Elantra,Touring GLS
340,2012 Mazda CX-9 Grand Touring,"165,568 mi.",Walser Experienced Autos Burnsville,4.8,(50 reviews),6998.0,2012,Mazda,CX-9,Grand Touring
341,2012 Jeep Compass Sport,"53,550 mi.",Ray Laks Honda,4.1,(241 reviews),12888.0,2012,Jeep,Compass,Sport
342,2010 Ford Ranger XLT,"135,312 mi.",Yemm Chevrolet Buick GMC Chrysler Dodge Jeep Ram,4.3,(76 reviews),11471.0,2010,Ford,Ranger,XLT
343,2014 Toyota Sienna LE,"146,808 mi.",AutoNation Ford Westlake,4.6,"(1,714 reviews)",13421.0,2014,Toyota,Sienna,LE
344,2008 Volvo XC70 3.2,"126,179 mi.",Wiz Autos,3.3,"(1,372 reviews)",7590.0,2008,Volvo,XC70,3.2
345,2013 Hyundai Elantra GLS,"79,745 mi.",Maxwell Ford,4.3,"(1,478 reviews)",11988.0,2013,Hyundai,Elantra,GLS
346,2010 Ford Flex Limited w/EcoBoost,"136,997 mi.",White Motor Company,5.0,(21 reviews),13500.0,2010,Ford,Flex,Limited w/EcoBoost
347,2013 Honda Civic LX,"113,835 mi.",Ira Mazda,4.6,(359 reviews),10987.0,2013,Honda,Civic,LX
348,2013 Ford Edge SE,"106,008 mi.",Luther Hopkins Honda,4.9,"(2,384 reviews)",11745.0,2013,Ford,Edge,SE
349,2003 Toyota Land Cruiser ,"299,108 mi.",Southern Motors Honda,4.5,(282 reviews),14995.0,2003,Toyota,Land,Cruiser 
350,2017 Ford Escape SE,"79,477 mi.",Suburban Imports and Mazda of Troy,4.1,(809 reviews),14000.0,2017,Ford,Escape,SE
351,2012 Honda Civic EX-L,"119,997 mi.",Suburban Chrysler Dodge Jeep RAM of Farmington Hills,4.7,"(1,760 reviews)",10379.0,2012,Honda,Civic,EX-L
352,2005 Saturn Vue V6,"144,309 mi.",Grieco Mazda of Delray Beach,3.1,(444 reviews),3999.0,2005,Saturn,Vue,V6
353,2009 Ford Mustang V6,"154,400 mi.","Cars, Trucks & More",4.140820980615735,(6 reviews),9650.0,2009,Ford,Mustang,V6
354,2013 Chevrolet Cruze LS,"84,075 mi.",Spitzer Ford St. Marys,4.2,(5 reviews),8990.0,2013,Chevrolet,Cruze,LS
355,1998 Volkswagen Jetta GL,"79,317 mi.",Cross Pointe Auto,3.5,(19 reviews),7995.0,1998,Volkswagen,Jetta,GL
356,2010 Ford Flex Limited w/EcoBoost,"136,997 mi.",White Motor Company,5.0,(21 reviews),13500.0,2010,Ford,Flex,Limited w/EcoBoost
357,2013 Honda Civic LX,"113,835 mi.",Ira Mazda,4.6,(359 reviews),10987.0,2013,Honda,Civic,LX
358,2019 Toyota Mirai Base,"34,973 mi.",Nash Auto,3.3,(186 reviews),14790.0,2019,Toyota,Mirai,Base
359,2003 Toyota Land Cruiser ,"299,108 mi.",Southern Motors Honda,4.5,(282 reviews),14995.0,2003,Toyota,Land,Cruiser 
360,2017 Ford Escape SE,"79,477 mi.",Suburban Imports and Mazda of Troy,4.1,(809 reviews),14000.0,2017,Ford,Escape,SE
361,2011 Jeep Grand Cherokee Laredo,"159,705 mi.",Smedley's Chevrolet,4.6,(452 reviews),9980.0,2011,Jeep,Grand,Cherokee Laredo
362,2010 Ford Taurus SE,"109,070 mi.",Serra Trussville Kia,4.3,"(1,839 reviews)",8999.0,2010,Ford,Taurus,SE
363,2013 Volkswagen Jetta GLI Autobahn,"164,559 mi.",Dave Gill Chevrolet,4.8,(844 reviews),7969.0,2013,Volkswagen,Jetta,GLI Autobahn
364,2010 Ford Ranger XLT,"135,312 mi.",Yemm Chevrolet Buick GMC Chrysler Dodge Jeep Ram,4.3,(76 reviews),11471.0,2010,Ford,Ranger,XLT
365,2012 Mazda CX-9 Grand Touring,"165,568 mi.",Walser Experienced Autos Burnsville,4.8,(50 reviews),6998.0,2012,Mazda,CX-9,Grand Touring
366,2012 Jeep Compass Sport,"53,550 mi.",Ray Laks Honda,4.1,(241 reviews),12888.0,2012,Jeep,Compass,Sport
367,2012 Kia Optima SX,"150,000 mi.",Seelye Kia of Battle Creek,5.0,(185 reviews),7500.0,2012,Kia,Optima,SX
368,2012 Toyota Venza LE,"164,329 mi.",Hirlinger Chevrolet,4.6,"(1,302 reviews)",10000.0,2012,Toyota,Venza,LE
369,2014 Ford Mustang V6,"110,965 mi.",Sterling McCall Chevrolet,3.9,(915 reviews),14157.0,2014,Ford,Mustang,V6
370,2015 Ford Edge SEL,"182,751 mi.",Eide Chrysler Zumbrota,4.140820980615735,(1 review),9000.0,2015,Ford,Edge,SEL
371,2016 MINI Clubman Cooper,"110,852 mi.",Buckeye Nissan,3.4,(51 reviews),12457.0,2016,MINI,Clubman,Cooper
372,2011 Kia Soul Base,"113,557 mi.",Renn Kirby Mitsubishi,4.7,(136 reviews),7795.0,2011,Kia,Soul,Base
373,2012 Hyundai Sonata GLS,"131,935 mi.","G-Inspired Automall, LLC.",3.5,(41 reviews),8995.0,2012,Hyundai,Sonata,GLS
